ep_id,name,country,group,section_a_items,section_c_items,section_a_count,section_c_count,pdf_path
96675,Isabella LÖVIN,Sweden,Group of the Greens/European Free Alliance,"Övergångsersättning av den svenska regeringen (01/2021-12/2021)1712800 || Övergångsersättning av den svenska regeringen (01/2022)162286 || Skribent/författare/talare vid Isabella Lövin Handelsbolag (2022)472512 || Skribent/författare/talare vid Isabella Lövin Handelsbolag (2023)501600 || Skribent/författare/talare vid Isabella Lövin Handelsbolag (2024)30000 || Styrelseordförande Stockholm Environment Institute (01-10/2022)48300 || Kampanjstöd från Miljöpartiet De Göna 75000 || Medordförande Friends of Ocean Action, Sekretariat vid World Economic Forum || Styrelsemedlem hos miljöorganisationen Ocean Wise (06/2023-04/2024)XSV","Medordförande Friends of Ocean Action, Sekretariat vid World Economic ForumXSV",9,1,declarations/96675_Isabella_LÖVIN.pdf
257129,Mimmo LUCANO,Italy,The Left group in the European Parliament - GUE/NGL,"Autore del libro ""Il Fuori Legge"" edito da Feltrinellidal 2021 al 2023: || 000 || Attivita' con casa di produzione cinematografica di Ruggero Di Maggiodal 2021 a Giugno 2024: 10.000",,3,0,declarations/257129_Mimmo_LUCANO.pdf
197721,César LUENA,Spain,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Desde julio de 2019: Miembro del Parlamento EuropeoInformación pública Mensual || Desde 2019 - Profesor asociado - Univesidad Carlos III de Madrid369 || Desde 2022 - Profesor colaborador externo - Universidad Nacional de Educación a Distancia350 || Desde 2020 - Cursos y conferencias - Universidad Internacional de la Rioja900 || Únicamente en 2022: Ponente - Fundación Ortega y Gasset - Gregorio Marañon150 || Únicamente en 2022: Ponente - Universidad Autónoma de Madrid150 || Únicamente en 2022: Reseña crítica en revista científica - Centro de Estudios Políticos y Constitucionales75 || 2022 y 2023: Derechos de autor - Editorial Tirant Lo Blanch60 || Únicamente en 2023 - Derechos de Autor - Revista de Occidente127 || Desde septiembre de 2017: Miembro del Patronato de la Fundacion Pablo Iglesias || Desde 2017: Miembro del Patronato de la Fundacion SistemaXES12. Desde septiembre 2019 hasta marzo 2024 - Miembro de la Junta Directiva del Foro Ferroviario de Europa || Desde 18/05/2021: Group of Members of the European Parliament for Kidney Health of the European Kidney Health Alliance || Únicamente en Junio 2024: Seminario de desinformación - Universidad Carlos III de Madrid450 || Únicamente en Junio 2024: Ponencias taller - CAMBIO CLIMÁTICO Y TRANSICIÓN ECOLÓGICA - Master UE - Universidad San Pablo CEU - Instituto Universitario de Investigación Ortega y Gasset280,Desde septiembre de 2017: Miembro del Patronato de la Fundacion Pablo Iglesias || Desde 2017: Miembro del Patronato de la Fundacion Sistema || Desde 16/05/2024: Miembro del Comité Científico - Fundación A V ANZA || Desde 18/05/2021: Group of Members of the European Parliament for Kidney Health of the European Kidney Health AllianceXES,14,4,declarations/197721_César_LUENA.pdf
96791,Elżbieta Katarzyna ŁUKACIJEWSKA,Poland,Group of the European People's Party (Christian Democrats),Poslanka do Parlamentu Europejskiego informacja publicznamiesięczniePL,,1,0,declarations/96791_Elżbieta_Katarzyna_ŁUKACIJEWSKA.pdf
257124,Giuseppe LUPO,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,"Consigliere Comunale Palermo (da Agosto || 1855 || Consigliere Comunale Palermo (da Agosto || 32318 || Impiegato presso ENEL Distribuzione spa 6149 || Impiegato presso ENEL Italia spa 43838 || Deputato Assemblea Regionale Siciliana (fino a Ottobre 2022)79345 || Deputato Assemblea Regionale Siciliana (fino a Ottobre 2022)66140 || Deputato Assemblea Regionale Siciliana (fino a Ottobre 2022)1862 || Presidente dell'associazione ""Audacia della Speraza Onlus""XIT","Presidente dell'associazione ""Audacia della Speraza Onlus"" || Consigliere Comunale Palermo 192",10,2,declarations/257124_Giuseppe_LUPO.pdf
124806,David MCALLISTER,Germany,Group of the European People's Party (Christian Democrats),Mitglied des Europäischen Parlaments Public information jährlich || Matthäi Bauunternehmen Verwaltungs-GmbH (Verden)3000 || Mitglied der Vertreterversammlung der V olksbank im Elbe-Weser-Dreieck eG || Mitglied des V orstands der Konrad- Adenauer-Stiftung e.V . || Chairman of the Board of Governors of the European Endowment for DemocracyXDE,,5,0,declarations/124806_David_MCALLISTER.pdf
197493,Jaak MADISON,Estonia,European Conservatives and Reformists Group,Member of the European Parliament Public information Monthly || Vice-President of the Conservative Peoples Party of Estonia (until 06/2024)XEN,,2,0,declarations/197493_Jaak_MADISON.pdf
197719,Cristina MAESTRE,Spain,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Diputada al Parlamento Europeo Información pública Mensual || Comisión Ejecutiva Regional del PSOE de Castilla la Mancha - CERXES,Comisión Ejecutiva Regional del PSOE de Castilla la Mancha - CERXES,2,1,declarations/197719_Cristina_MAESTRE.pdf
257149,Lara MAGONI,Italy,European Conservatives and Reformists Group,"Assessore Regione Lombardia dal 2018 al 2023101844 || Socio al 49,67% Hotel Ristorante Marcellino S.R.L dal 2012 || Sotto-Segretario Regione Lombardia dal 2023 94342 || Socio Unico Societa' Silver Lara SRL dal 2018 al 2024Liquidazione pari al valore di 10.000","Socio al 49,67% Hotel Ristorante Marcellino SRLXIT",4,1,declarations/257149_Lara_MAGONI.pdf
256868,Péter MAGYAR,Hungary,Group of the European People's Party (Christian Democrats),"Jogi Igazgató, befektetési tanácsadó Hodler Alapkezelő Zrt. 2022 április - 2024 március3000000 || Vezérigazgató Diákhitel Központ Zrt. 2019 június - 2022 február3500000 || Magyar Közút Zrt. igazgatósági tagság 2022 augusztus - december1875000 || Magyar Közút Zrt igazgatósági tagság 2023 január- december1475800 || Magyar Közút Zrt. igazgatósági tagság 2024 január- február1794000 || Diákhitel Központ Zrt. igazgatósági tag 2021 január - 2022 július400000 || Hiventures Zrt. befektetési bizottsági tag 2021 - 2024 február400000 || V olánbusz Zrt. igazgatósági tagság 2023 április -december1100000 || MBH Bank Nyrt. felügyelő bizottság tagja 2022 szeptember - 2024 február1500000 || Magyar Állami Operaház Balettnövendékeiért Alapítvány - kuratóriumi tag 2021 - 2023XHU",Tisztelet és Szabadság Párt - elnök 2024 júliustólXHU,10,1,declarations/256868_Péter_MAGYAR.pdf
91636,Marit MAIJ,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Directeur-Bestuurder ActionAid Nederland 7200 || V oorzitter Taal aan Zee || Lid van de Raad van Toezicht SWV VO Leiden5500 || Bestuurslid FSC Nederland || V oorzitter UNWomen Nederland || Lid Raad van Advies Nederland Maakt Impact || Penningmeester SMLH Nl XNL,V oorzitter Taal aan Zee XNL,7,1,declarations/91636_Marit_MAIJ.pdf
257077,Marlena MALĄG,Poland,European Conservatives and Reformists Group,Poseł do Sejmu i Minister Rodziny i Polityki społecznej248546,,1,0,declarations/257077_Marlena_MALĄG.pdf
197653,Claudiu MANDA,Romania,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Membru al Parlamentului European Informatii publice Lunar || Asociatia pentru promovarea principilor sociale si democratice - Bucuresti || CECCAR - Membru inactiv XRO,Asociatia pentru promovarea principilor sociale si democratice - Bucuresti || CECCAR - Membru inactiv XRO,3,2,declarations/197653_Claudiu_MANDA.pdf
190713,Lukas MANDL,Austria,Group of the European People's Party (Christian Democrats),Mitglied des Europäischen Parlaments Public information monatlich || Gemeinnützige Wohnbaugenossenschaft Alpenland (Mitglied des Aufsichtsrates)2000 || Assembly of European Regions (Vizepräsident) || Institut der Regionen Europas: V orstandsmitglied || Institut für den Donauraum und Mitteleuropa || Österreichische Gesellschaft für Völkerverständigung: V orstandsmitglied || Bundesvorstandsmitglied des ÖAAB || Mitglied im Bezirksparteivorstand der V olkspartei Korneuburg || Mitglied im Stadtparteivorstand der V olkspartei Gerasdorf || Österreichisch-Kosovarische Freundschaftsgesellschaft: Präsident || Austria Institut für Europa- und Sicherheitspolitik: V orstandsmitglied || Freunde der Schülerunion: V orstandsmitglied || NÖ Akademikerbund: Landesobmann || Fanclub der Niederösterreicher für Rapid: VizepräsidentXDE15. FC Klosterneuburg: Präsident || Mitglied der Kurie V des katholischen Laienratees || Mitglied im Vermögensverwaltungsrat der röm.-kath. Pfarre Seyring || Vizepräsident von SME Connect || Europäischer Kartellverband: Präsident || Austria Institut für Europa- und Sicherheitspolitik: V orstandsmitglied || Österreichische katholische akademische Verbindung Rhaeto-Danubia Altherrenschaft: Philistersenior/ObmannXDE,Assembly of European Regions: Vizepräsident || Institut der Regionen Europas: V orstandsmitglied || Institut für den Donauraum und Mitteleuropa: V orstandsmitglied || Österreichische Gesellschaft für Völkerverständigung: V orstandsmitglied || Bundesvorstandsmitglied des ÖAAB || SME Connect: V orstandsmitglied || Mitglied im Bezirksparteivorstand der V olkspartei Korneuburg || Stadtparteivorstand der V olkspartei Gerasdorf: Stadtparteiobmann-Stellvertreter || Austria Institut für Europa- und Sicherheitspolitik: V orstandsmitglied || FC Klosterneuburg: Mitglied des Kuratoriums || Mitglied der Kurie V des katholischen LaienratesXDE12. Österreichisch-Kosovarische Freundschaftsgesellschaft: Head of Diplomacy ChapterXDE,20,11,declarations/190713_Lukas_MANDL.pdf
256824,Yannis MANIATIS,Greece,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,"Καθηγητής του Πανεπιστημίου Πειραιά, στο Τμήμα Ψηφιακών Συστημάτων3943 || Παροχή Συμβουλευτικών Υπηρεσιών ως Ελεύθερος Επαγγελματίας36000 || Ερευνητικά Προγράμματα Κέντρου Ερευρνών Πανεπιστημίου Πειραιώς55026 || Επιστημονικό Συμβούλιο EXCESIO PARTNERS. || Μέλος Διοικητικού Συμβουλίου και Επικεφαλής της Επιστημονικής Επιτροπής του Ιδρύματος ""Γεώργιος Μ. Μίχαλος - Αειφορία της Νισύρου"" || Μέλος Διοικητικού Συμβουλίου του Κοινωφελούς Ιδρύματος ""Μαρία Τσάκος - Διεθνές Κέντρο Ναυτικής Έρευνας και Παράδοσης""XEL","Μέλος Διοικητικού Συμβουλίου και Επικεφαλής της Επιστημονικής Επιτροπής του Ιδρύματος ""Γεώργιος Μ. Μίχαλος – Αειφορία της Νισύρου"" || Μέλος Διοικητικού Συμβουλίου του Κοινωφελούς Ιδρύματος «ΜΑΡΙΑ ΤΣΑΚΟΣ» – ΔΙΕΘΝΕΣ ΚΕΝΤΡΟ ΝΑ ΥΤΙΚΗΣ ΕΡΕΥΝΑΣ & ΠΑΡΑΔΟΣΗΣXEL",6,2,declarations/256824_Yannis_MANIATIS.pdf
4395,Mario MANTOVANI,Italy,European Conservatives and Reformists Group,Attività di consulenza Victoria scs onlus Settore socio sanitario - strutture residenziali autorizzate181473 || 06.2024 || Attività di consulenza Duemila scs onlus Settore socio sanitario - strutture residenziali autorizzate174831 || 06.2024 || Attività di consulenza Project Life srl Settore socio sanitario - strutture residenziali autorizzate339872 || 06.2024IT,,6,0,declarations/4395_Mario_MANTOVANI.pdf
257727,Pierfrancesco MARAN,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,"Assessore al Comune di Milano 100000 || Autore libro ""Le cittá visibili"" 8000 || Attivitá di consulenza/conferenze 5000",,3,0,declarations/257727_Pierfrancesco_MARAN.pdf
257082,Jagna MARCZUŁAJTIS-WALCZAK,Poland,Group of the European People's Party (Christian Democrats),Poseł na Sejm 98405 || Hodowla psów rasowych 28000,,2,0,declarations/257082_Jagna_MARCZUŁAJTIS-WALCZAK.pdf
256922,Marion MARÉCHAL,France,European Conservatives and Reformists Group,Vice -présidente exécutive du parti politique Reconquête!1260 || Directice développement L2H Conseil 6636 || Responsable pôle formation du parti politique Reconquête!8600 || Responsable du pôle formation de Reconquête!6995 || Directrice générale de l'école supérieure ISSEP5000,,5,0,declarations/256922_Marion_MARÉCHAL.pdf
197623,Thierry MARIANI,France,Patriots for Europe Group,Député européen information publiqueMensuelle || Président de l'Association du Dialogue Franco Russe (depuis mars 2012) || Je préside toujours 2 associations qui sont juridiquement déclarées à la Préfecture de Paris. L'une n'ayant aucune activité depuis plus de 13 ans : Eurasie : Les Nouveaux Horizons déclarée à la préfecture le 22 février 2008 || Je préside aussi l'Association Droite Populaire déclarée le 28 octobre 2014 et dont l'activité est controlée par la Commission nationale des comptes de campagne et des financements politiques (CNCCFP)XFR,Président de l'Association du Dialogue Franco Russe (depuis mars 2012) || Je préside toujours 2 associations qui sont juridiquement déclarées à la Préfecture de Paris. L'une n'ayant aucune activité depuis plus de 13 ans : Eurasie : Les Nouveaux Horizons déclarée à la préfecture le 22 février 2008 || Je préside aussi l'Association Droite Populaire déclarée le 28 octobre 2014 et dont l'activité est controlée par la Commission nationale des comptes de campagne et des financements politiques (CNCCFP)XFR,4,3,declarations/197623_Thierry_MARIANI.pdf
257132,Ignazio Roberto MARINO,Italy,Group of the Greens/European Free Alliance,Executive vice-president Thomas Jefferson University416400,,1,0,declarations/257132_Ignazio_Roberto_MARINO.pdf
197462,Erik MARQUARDT,Germany,Group of the Greens/European Free Alliance,"Mitglied des Europäischen Parlaments (2019-2024)Öffentlich zugängliche Informationmonatlich || Civilfleet-Support e.V ., V orstand || LeaveNoOneBehind AMKE, Geschäftsführer || Mitglied des Parteirats von Bündnis 90/DIE GRÜNENXDE","Civilfleet-Support e.V ., V orstand || LeaveNoOneBehind AMKE, Geschäftsführer || LeaveNoOneBehind gUG, Geschäftsführer || Mitglied des Parteirats von Bündnis 90/DIE GRÜNENXDE",4,4,declarations/197462_Erik_MARQUARDT.pdf
257029,Jorge MARTÍN FRÍAS,Spain,Patriots for Europe Group,Director Fundación Disenso 89000,Director Fundación Disenso,1,1,declarations/257029_Jorge_MARTÍN_FRÍAS.pdf
257063,Catarina MARTINS,Portugal,The Left group in the European Parliament - GUE/NGL,"Deputada Assembleia da Republica ate 14 de setembro de 20234301 || Comentadora SIC noticias 500 || Funcionaria Bloco de Esquerda entre 15/09/23 e 15/07/241100 || Mesa Nacional, Comissao Politica e Secretariado Nacional do Bloco de EsquerdaXPT",Mesa Nacional e Comissao Politica do Bloco de EsquerdaXPT,4,1,declarations/257063_Catarina_MARTINS.pdf
124828,Fulvio MARTUSCIELLO,Italy,Group of the European People's Party (Christian Democrats),DEPUTATO AL PARLAMENTO,,1,0,declarations/124828_Fulvio_MARTUSCIELLO.pdf
257016,Vicent MARZÀ IBÁÑEZ,Spain,Group of the Greens/European Free Alliance,"Conseller de Educación, Cultura y Deporte 74252 || Diputado - Cortes Valencianas 73256",Coordinador político - Més Compromís,2,1,declarations/257016_Vicent_MARZÀ_IBÁÑEZ.pdf
96936,Gabriel MATO,Spain,Group of the European People's Party (Christian Democrats),DIPUTADO AL PARLAMENTO || LETRADO. JEFE SERVICIO DEPORTES Y JUVENTUD5049 || SECRETARIO ASUNTOS EXTERIORES DEL PARTIDO POPULAR || JUNTA DIRECTIV A NACIONAL DEL PARTIDO POPULAR || COMITE EJECUTIVO REGIONAL DEL PARTIDO POPULARXEN,SECRETARIO ASUNTOS EXTERIORES DEL PARTIDO POPULAR || JUNTA DIRECTIV A NACIONAL DEL PARTIDO POPULAR || COMITE EJECUTIVO REGIONAL DEL PARTIDO POPULARXEN,5,3,declarations/96936_Gabriel_MATO.pdf
208722,Sara MATTHIEU,Belgium,Group of the Greens/European Free Alliance,Member of the European Parliament public information Monthly || city councillor gent 1568,,2,0,declarations/208722_Sara_MATTHIEU.pdf
124691,Costas MAVRIDES,Cyprus,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Member of the European Parliament Public information MonthlyEN,,1,0,declarations/124691_Costas_MAVRIDES.pdf
98341,Eva MAYDELL,Bulgaria,Group of the European People's Party (Christian Democrats),Member of the European Parliament Public Information Monthly || President of the European Movement International || Vice-President of SME Europe || Board Member of Education Bulgaria 2030 || Board Member of EU40 || Member of the Advisory Board of Apolitical Foundation || Member of the Advisory Board of International Center for Future Generations || Council on the Future - co-initiator,"Member of the Advisory Board of Apolitical Foundation || Member of the Advisory Board of International Center for Future Generations || Vice-President of SME Europe || Board Member of Education Bulgaria 2030 || Council on the Future, co-initiator",8,5,declarations/98341_Eva_MAYDELL.pdf
38511,Georg MAYER,Austria,Patriots for Europe Group,MEP Public Information monatlich || Geschäftsführung MAGE GmbH,Geschäftsführung MAGE,2,1,declarations/38511_Georg_MAYER.pdf
249982,Milan MAZUREK,Slovakia,Europe of Sovereign Nations Group,Poslanec Národnej rady Slovenskej republiky 3399 || Poslanec zastupiteľstva Prešovského samosprávneho kraja (Od októbra 2022)7585 || Asistent poslanca Európskeho parlamentu (10/2023 - 6/2024)2000 || Podnikateľstká činnosť - živnostenské oprávnenie42500 || Príjem z nájmu nehnuteľnosti 4050 || Podpredseda hnutia REPUBLIKA XSK,Podpredseda hnutia REPUBLIKA || Poslanec zastupiteľstva Prešovského samosprávneho kraja Úrad Prešovského samosprávneho kraja8000,6,2,declarations/249982_Milan_MAZUREK.pdf
